original_order,learning_order,greek,headword,translation,greeklex_rank,lemma_freq,word_freq,zipf_freq,pos,matched_word,match_type,duplicate_of
113,445,το μπάσκετ,μπάσκετ,баскетбол,1871,54.1,54.1,4.733,noun,μπάσκετ,exact,
324,446,ο χορός,χορός,танец,1873,54.0,13.0,4.114,noun,χορός,exact,
582,447,ανησυχώ,ανησυχώ,"беспокоиться, волноваться",1878,53.8,3.0,3.48,verb,ανησυχώ,exact,
203,448,η προσωπικότητα,προσωπικότητα,"личность, индивидуальность",1912,52.8,25.7,4.41,noun,προσωπικότητα,exact,
285,449,το τραπέζι,τραπέζι,стол,1913,52.7,44.9,4.652,noun,τραπέζι,exact,
451,450,οικογενειακός,οικογενειακός,семейный,1914,52.7,1.7,3.236,adj,οικογενειακός,exact,
776,451,ταξιδεύω,ταξιδεύω,путешествовать,1928,51.6,1.3,3.12,verb,ταξιδεύω,exact,
684,452,μεγαλώνω,μεγαλώνω,"расти, становиться старше",1933,51.5,0.4,2.628,verb,μεγαλώνω,exact,
52,453,το κορίτσι,κορίτσι,"девочка, девушка",1935,51.4,19.2,4.284,noun,κορίτσι,exact,
307,454,η φίλη,φίλη,подруга,1943,51.2,15.5,4.191,noun,φίλη,exact,
723,455,πίνω,πίνω,пить,1954,50.9,1.4,3.154,verb,πίνω,exact,
581,456,ανεβάζω,ανεβάζω,"поднимать, повышать",1974,50.4,0.3,2.504,verb,ανεβάζω,exact,
494,457,φτηνός,φτηνός,дешёвый,1978,50.3,0.3,2.504,adj,φτηνός,exact,
535,458,κιόλας,κιόλας,"уже, даже",2006,49.2,48.9,4.689,adv,κιόλας,exact,
590,459,αποτυγχάνω,αποτυγχάνω,"терпеть неудачу, не удаваться",2010,49.2,0.0,1.327,verb,αποτυγχάνω,exact,
242,460,το στόμα,στόμα,рот,2011,49.1,36.7,4.564,noun,στόμα,exact,
301,461,η φαντασία,φαντασία,"фантазия, воображение",2031,48.5,32.0,4.505,noun,φαντασία,exact,
738,462,προσλαμβάνω,προσλαμβάνω,нанимать на работу,2039,48.3,0.1,2.106,verb,προσλαμβάνω,exact,
469,463,προσεκτικός,προσεκτικός,"осторожный, внимательный",2048,48.2,5.0,3.7,adj,προσεκτικός,exact,
600,464,αφιερώνω,αφιερώνω,посвящать,2054,48.0,1.0,3.009,verb,αφιερώνω,exact,
585,465,αντιστοιχώ,αντιστοιχώ,соответствовать,2071,47.5,0.0,1.327,verb,αντιστοιχώ,exact,
788,466,φιλοξενώ,φιλοξενώ,"принимать гостей, гостеприимно встречать",2080,47.2,0.1,2.106,verb,φιλοξενώ,exact,
620,467,διαμαρτύρομαι,διαμαρτύρομαι,"протестовать, жаловаться",2081,47.2,0.8,2.919,verb,διαμαρτύρομαι,exact,
360,468,άσχημος,άσχημος,"некрасивый, уродливый",2109,45.8,1.3,3.12,adj,άσχημος,exact,
552,469,παρακάτω,παρακάτω,"ниже, далее",2134,45.1,45.1,4.654,adv,παρακάτω,exact,
244,470,ο συγγενής,συγγενής,родственник,2143,44.8,3.7,3.57,adj,συγγενής,exact,
700,471,ξεχωρίζω,ξεχωρίζω,"отличаю, выделяю",2172,43.9,0.9,2.961,verb,ξεχωρίζω,exact,
454,472,όμορφος,όμορφος,красивый,2176,43.8,1.7,3.236,adj,όμορφος,exact,
372,473,γραπτός,γραπτός,письменный,2181,43.6,1.1,3.052,adj,γραπτός,exact,
619,474,διαλέγω,διαλέγω,выбирать,2196,43.1,0.7,2.859,verb,διαλέγω,exact,
404,475,ζωγραφικός,ζωγραφικός,"живописный, художественный",2209,42.9,0.2,2.327,adj,ζωγραφικός,exact,
71,476,το λεωφορείο,λεωφορείο,автобус,2248,41.9,13.2,4.121,noun,λεωφορείο,exact,
185,477,η πληροφορική,πληροφορική,информатика,2261,41.5,8.7,3.94,noun,πληροφορική,exact,
686,478,μετακινώ,μετακινώ,"передвигать, перемещать",2266,41.4,0.0,1.327,verb,μετακινώ,exact,
424,479,κίτρινος,κίτρινος,жёлтый,2270,41.2,1.1,3.052,adj,κίτρινος,exact,
670,480,κοστίζω,κοστίζω,стоить,2288,40.6,0.0,1.327,verb,κοστίζω,exact,
378,481,διάσημος,διάσημος,"знаменитый, известный",2315,40.1,9.3,3.969,adj,διάσημος,exact,
172,482,η περιγραφή,περιγραφή,описание,2364,38.7,26.8,4.428,noun,περιγραφή,exact,
45,483,το κλειδί,κλειδί,ключ,2385,38.2,24.9,4.396,noun,κλειδί,exact,
596,484,ασθενώ,ασθενώ,"болеть, быть больным",2427,37.0,0.0,1.327,verb,ασθενώ,exact,
183,485,η πλάτη,πλάτη,спина,2467,36.1,27.6,4.441,noun,πλάτη,exact,
522,486,εντάξει,εντάξει,"хорошо, ладно, в порядке",2468,36.1,36.1,4.557,adv,εντάξει,exact,
668,487,κοιμάμαι,κοιμάμαι,спать,2482,35.8,1.1,3.052,verb,κοιμάμαι,exact,
309,488,η φιλία,φιλία,дружба,2490,35.5,15.3,4.185,noun,φιλία,exact,
233,489,η σοφία,σοφία,мудрость,2500,35.4,21.1,4.324,noun,σοφία,exact,
520,490,δωρεάν,δωρεάν,бесплатно,2504,35.3,35.3,4.548,adv,δωρεάν,exact,
506,491,ψηφιακός,ψηφιακός,цифровой,2533,34.5,0.9,2.961,adj,ψηφιακός,exact,
147,492,ο ουρανός,ουρανός,небо,2547,34.2,5.7,3.757,noun,ουρανός,exact,
214,493,το ρούχο,ρούχο,одежда,2565,33.7,2.4,3.384,noun,ρούχο,exact,
50,494,η κοπέλα,κοπέλα,девушка,2590,33.2,20.8,4.318,noun,κοπέλα,exact,
35,495,ο καφές,καφές,кофе,2654,31.9,3.5,3.548,noun,καφές,exact,
72,496,η λεωφόρος,λεωφόρος,"проспект, широкая улица",2657,31.9,4.9,3.691,noun,λεωφόρος,exact,
589,497,απολύω,απολύω,увольнять,2667,31.6,0.0,1.327,verb,απολύω,exact,
40,498,ο κήπος,κήπος,сад,2675,31.4,5.0,3.7,noun,κήπος,exact,
98,499,το μετρό,μετρό,метро,2680,31.3,31.3,4.496,noun,μετρό,exact,
66,500,το λάδι,λάδι,масло (растительное),2690,31.1,19.3,4.286,noun,λάδι,exact,
672,501,κουράζομαι,κουράζομαι,уставать,2711,30.8,0.3,2.504,verb,κουράζω,alias,
61,502,το κρεβάτι,κρεβάτι,кровать,2721,30.7,22.9,4.36,noun,κρεβάτι,exact,
263,503,το ταξί,ταξί,такси,2738,30.5,30.5,4.484,noun,ταξί,exact,
470,504,πρωινός,πρωινός,утренний,2760,30.1,0.6,2.79,adj,πρωινός,exact,
335,505,το ψέμα,ψέμα,ложь,2766,30.0,8.2,3.915,noun,ψέμα,exact,
485,506,υγιής,υγιής,здоровый,2790,29.7,5.4,3.734,adj,υγιής,exact,
657,507,καθαρίζω,καθαρίζω,"убирать, чистить",2793,29.6,0.3,2.504,verb,καθαρίζω,exact,
306,508,το φθινόπωρο,φθινόπωρο,осень,2812,29.3,25.3,4.403,noun,φθινόπωρο,exact,
217,509,το σαββατοκύριακο,σαββατοκύριακο,выходные,2839,29.0,21.4,4.33,noun,σαββατοκύριακο,exact,
754,510,σπουδάζω,σπουδάζω,"учиться, изучать",2843,28.9,0.4,2.628,verb,σπουδάζω,exact,
775,511,ταιριάζω,ταιριάζω,"подходить, сочетаться",2849,28.8,0.2,2.327,verb,ταιριάζω,exact,
279,512,ο τουρίστας,τουρίστας,турист,2852,28.8,2.3,3.365,noun,τουρίστας,exact,
370,513,γλυκός,γλυκός,сладкий,2858,28.7,1.3,3.12,adj,γλυκός,exact,
737,514,προσκαλώ,προσκαλώ,приглашать,2861,28.7,0.3,2.504,verb,προσκαλώ,exact,
211,515,το ραντεβού,ραντεβού,"свидание, встреча",2864,28.6,28.6,4.456,noun,ραντεβού,exact,
795,516,χαλώ,χαλώ,"портить, ломать",2867,28.5,0.0,1.327,verb,χαλώ,exact,
161,517,η παραλία,παραλία,"пляж, берег",2874,28.4,15.0,4.176,noun,παραλία,exact,
155,518,η παραγγελία,παραγγελία,заказ,2879,28.4,13.9,4.143,noun,παραγγελία,exact,
156,519,η παραγγελία,παραγγελία,заказ,2879,28.4,13.9,4.143,noun,παραγγελία,exact,155
60,520,το κρέας,κρέας,мясо,2922,27.7,12.6,4.101,noun,κρέας,exact,
719,521,περπατώ,περπατώ,"ходить пешком, гулять",2946,27.5,0.8,2.919,verb,περπατάω,verb_alt,
760,522,συγκρίνω,συγκρίνω,сравнивать,2951,27.4,0.7,2.859,verb,συγκρίνω,exact,
79,523,το μαγαζί,μαγαζί,магазин,2966,27.2,13.6,4.134,noun,μαγαζί,exact,
255,524,ο σύντροφος,σύντροφος,"партнер, спутник жизни",2976,27.1,3.9,3.592,noun,σύντροφος,exact,
164,525,το πάρκο,πάρκο,парк,2999,26.7,12.5,4.098,noun,πάρκο,exact,
337,526,το ψωμί,ψωμί,хлеб,3011,26.5,21.5,4.333,noun,ψωμί,exact,
437,527,μακρινός,μακρινός,"далёкий, дальний",3013,26.5,1.3,3.12,adj,μακρινός,exact,
421,528,καφέ,καφέ,коричневый,3015,26.4,26.4,4.422,noun,καφέ,exact,
191,529,το ποίημα,ποίημα,стихотворение,3025,26.3,9.7,3.987,noun,ποίημα,exact,
445,530,μοντέρνος,μοντέρνος,современный,3041,26.1,1.3,3.12,adj,μοντέρνος,exact,
664,531,κατεβάζω,κατεβάζω,"спускать, снижать",3052,25.9,0.3,2.504,verb,κατεβάζω,exact,
162,532,το παραμύθι,παραμύθι,сказка,3078,25.6,12.4,4.094,noun,παραμύθι,exact,
359,533,αστείος,αστείος,смешной,3082,25.5,0.6,2.79,adj,αστείος,exact,
394,534,έξυπνος,έξυπνος,умный,3109,25.2,3.2,3.506,adj,έξυπνος,exact,
408,535,ήσυχος,ήσυχος,"тихий, спокойный",3130,25.0,3.6,3.558,adj,ήσυχος,exact,
358,536,άσπρος,άσπρος,белый,3139,24.9,0.8,2.919,adj,άσπρος,exact,
340,537,το ωράριο,ωράριο,"расписание, график работы",3147,24.8,13.5,4.131,noun,ωράριο,exact,
299,538,το φαγητό,φαγητό,"еда, пища",3150,24.7,16.9,4.228,noun,φαγητό,exact,
369,539,γκρίζος,γκρίζος,серый,3151,24.7,0.7,2.859,adj,γκρίζος,exact,
592,540,αργώ,αργώ,опаздывать,3158,24.6,0.9,2.961,verb,αργώ,exact,
145,541,ο όροφος,όροφος,этаж,3163,24.5,2.2,3.344,noun,όροφος,exact,
580,542,αναχωρώ,αναχωρώ,отправляться,3207,24.0,0.0,1.327,verb,αναχωρώ,exact,
146,543,η ουρά,ουρά,очередь,3237,23.6,14.8,4.171,noun,ουρά,exact,
282,544,ο τραγουδιστής,τραγουδιστής,певец,3258,23.5,6.9,3.839,noun,τραγουδιστής,exact,
705,545,ονειρεύομαι,ονειρεύομαι,"мечтать, видеть сны",3266,23.4,2.4,3.384,verb,ονειρεύομαι,exact,
613,546,γιορτάζω,γιορτάζω,праздновать,3290,23.0,0.2,2.327,verb,γιορτάζω,exact,
701,547,ξοδεύω,ξοδεύω,тратить,3298,22.9,0.4,2.628,verb,ξοδεύω,exact,
254,548,η συνταγή,συνταγή,рецепт,3308,22.8,14.7,4.168,noun,συνταγή,exact,
248,549,η συμβουλή,συμβουλή,совет,3328,22.6,7.1,3.852,noun,συμβουλή,exact,
441,550,μέτριος,μέτριος,"средний, умеренный",3338,22.5,2.7,3.435,adj,μέτριος,exact,
472,551,ραδιοφωνικός,ραδιοφωνικός,"радио-, радиофонический",3373,22.2,1.7,3.236,adj,ραδιοφωνικός,exact,
334,552,το ψάρι,ψάρι,рыба,3375,22.1,5.7,3.757,noun,ψάρι,exact,
24,553,το καλάθι,καλάθι,корзина,3383,22.0,14.5,4.162,noun,καλάθι,exact,
755,554,σπρώχνω,σπρώχνω,"толкать, пихать",3384,22.0,0.2,2.327,verb,σπρώχνω,exact,
651,555,ζωγραφίζω,ζωγραφίζω,рисовать,3394,21.9,1.1,3.052,verb,ζωγραφίζω,exact,
28,556,η καρέκλα,καρέκλα,стул,3421,21.6,12.8,4.108,noun,καρέκλα,exact,
356,557,άρρωστος,άρρωστος,больной,3422,21.6,5.5,3.742,adj,άρρωστος,exact,
778,558,τηλεφωνώ,τηλεφωνώ,звонить по телефону,3444,21.4,0.0,1.327,verb,τηλεφωνάω,verb_alt,
392,559,έμπειρος,έμπειρος,опытный,3449,21.3,4.5,3.656,adj,έμπειρος,exact,
87,560,η μαμά,μαμά,мама,3457,21.2,17.4,4.241,noun,μαμά,exact,
496,561,φωτεινός,φωτεινός,"светлый, яркий",3462,21.2,0.8,2.919,adj,φωτεινός,exact,
429,562,κρύος,κρύος,холодный,3474,21.0,1.2,3.083,adj,κρύος,exact,
227,563,η σκάλα,σκάλα,лестница,3492,20.8,10.9,4.038,noun,σκάλα,exact,
674,564,κρεμώ,κρεμώ,"вешать, висеть",3517,20.6,0.0,1.327,verb,κρεμάω,verb_alt,
623,565,διευθύνω,διευθύνω,"руководить, управлять",3519,20.6,0.5,2.725,verb,διευθύνω,exact,
245,566,η συγγνώμη,συγγνώμη,"извинение, прости",3521,20.6,19.2,4.284,noun,συγγνώμη,exact,
486,567,υπέροχος,υπέροχος,"замечательный, великолепный",3529,20.5,1.7,3.236,adj,υπέροχος,exact,
345,568,αδύναμος,αδύναμος,слабый,3532,20.4,2.6,3.417,adj,αδύναμος,exact,
20,569,ο καθαρισμός,καθαρισμός,"чистка, уборка",3559,20.2,4.1,3.615,noun,καθαρισμός,exact,
446,570,μπλε,μπλε,"синий, голубой",3569,20.0,20.0,4.301,adj,μπλε,exact,
403,571,ζεστός,ζεστός,"горячий, жаркий",3589,19.8,2.0,3.305,adj,ζεστός,exact,
67,572,ο λαιμός,λαιμός,"горло, шея",3590,19.8,1.8,3.262,noun,λαιμός,exact,
341,573,αγαπημένος,αγαπημένος,любимый,3620,19.6,3.2,3.506,adj,αγαπημένος,exact,
410,574,θεματικός,θεματικός,тематический,3635,19.5,0.3,2.504,adj,θεματικός,exact,
622,575,διασχίζω,διασχίζω,"пересекать, переходить",3645,19.4,0.3,2.504,verb,διασχίζω,exact,
178,576,το πιάνο,πιάνο,пианино,3653,19.3,14.9,4.174,adv,πιάνο,exact,
621,577,διασκεδάζω,διασκεδάζω,"развлекаться, веселиться",3671,19.2,0.6,2.79,verb,διασκεδάζω,exact,
729,578,πονώ,πονώ,болеть (о части тела),3698,19.0,1.4,3.154,verb,πονάω,verb_alt,
118,579,το μωρό,μωρό,"малыш, младенец",3807,18.1,11.2,4.05,noun,μωρό,exact,
48,580,ο κόμβος,κόμβος,"узел, перекресток",3833,17.9,3.2,3.506,noun,κόμβος,exact,
34,581,το καφενείο,καφενείο,кафе (традиционное греческое),3907,17.4,9.4,3.974,verb,καφενείο,exact,
56,582,η κουζίνα,κουζίνα,кухня,3917,17.3,12.2,4.087,noun,κουζίνα,exact,
239,583,το στήθος,στήθος,грудь,3965,17.0,12.9,4.111,noun,στήθος,exact,
159,584,η παραλαβή,παραλαβή,"получение, приёмка",4047,16.5,8.9,3.95,noun,παραλαβή,exact,
152,585,το παπούτσι,παπούτσι,"ботинок, туфля",4069,16.4,1.6,3.208,noun,παπούτσι,exact,
357,586,ασήμαντος,ασήμαντος,незначительный,4074,16.4,0.9,2.961,adj,ασήμαντος,exact,
207,587,το πρωινό,πρωινό,завтрак,4113,16.0,11.4,4.057,noun,πρωινό,exact,
14,588,το ιατρείο,ιατρείο,"кабинет врача, поликлиника",4151,15.7,4.6,3.664,noun,ιατρείο,exact,
226,589,η σημείωση,σημείωση,"заметка, записка",4154,15.7,6.0,3.779,noun,σημείωση,exact,
624,590,διηγούμαι,διηγούμαι,рассказывать,4155,15.7,0.5,2.725,verb,διηγούμαι,exact,
74,591,το λίτρο,λίτρο,литр,4176,15.5,6.3,3.8,noun,λίτρο,exact,
165,592,το πάρτι,πάρτι,вечеринка,4191,15.4,15.4,4.188,noun,πάρτι,exact,
464,593,πικρός,πικρός,горький,4196,15.4,0.5,2.725,adj,πικρός,exact,
266,594,το ταχυδρομείο,ταχυδρομείο,почта,4207,15.4,5.0,3.7,noun,ταχυδρομείο,exact,
111,595,ο μπαμπάς,μπαμπάς,папа,4214,15.3,7.1,3.852,noun,μπαμπάς,exact,
763,596,συλλέγω,συλλέγω,"собирать, коллекционировать",4216,15.3,0.2,2.327,verb,συλλέγω,exact,
709,597,παραγγέλνω,παραγγέλνω,заказывать,4235,15.2,0.0,1.327,verb,παραγγέλλω,alias,
361,598,άχρηστος,άχρηστος,бесполезный,4249,15.1,0.9,2.961,adj,άχρηστος,exact,
117,599,η μύτη,μύτη,нос,4254,15.0,12.2,4.087,noun,μύτη,exact,
400,600,ευγενικός,ευγενικός,"вежливый, любезный",4266,15.0,2.1,3.327,adj,ευγενικός,exact,
77,601,η λύπη,λύπη,"печаль, грусть",4288,14.8,12.4,4.094,noun,λύπη,exact,
10,602,η θέρμανση,θέρμανση,отопление,4294,14.8,4.6,3.664,noun,θέρμανση,exact,
154,603,ο παππούς,παππούς,дедушка,4309,14.7,6.0,3.779,noun,παππούς,exact,
368,604,γέρος,γέρος,старый (о человеке),4334,14.5,5.2,3.717,noun,γέρος,exact,
176,605,το περίπτερο,περίπτερο,киоск,4360,14.4,6.8,3.834,noun,περίπτερο,exact,
500,606,χαρούμενος,χαρούμενος,"радостный, весёлый",4361,14.4,4.6,3.664,adj,χαρούμενος,exact,
208,607,ο πυρετός,πυρετός,"температура, жар",4371,14.3,4.1,3.615,noun,πυρετός,exact,
608,608,βρέχω,βρέχω,"поливать, мочить; безлично: идёт дождь",4383,14.2,0.0,1.327,verb,βρέχω,exact,
794,609,χαιρετάω,χαιρετάω,"приветствовать, здороваться",4386,14.2,0.5,2.725,verb,χαιρετώ,verb_alt,
493,610,φρέσκος,φρέσκος,свежий,4521,13.4,1.3,3.12,adj,φρέσκος,exact,
188,611,το ποδήλατο,ποδήλατο,велосипед,4524,13.4,6.9,3.839,noun,ποδήλατο,exact,
220,612,το σαλόνι,σαλόνι,гостиная,4564,13.2,7.8,3.893,noun,σαλόνι,exact,
652,613,ηρεμώ,ηρεμώ,"успокаиваться, утихать",4604,13.0,0.1,2.106,verb,ηρεμώ,exact,
462,614,περίπλοκος,περίπλοκος,сложный,4666,12.7,0.5,2.725,adj,περίπλοκος,exact,
209,615,ο πυροσβέστης,πυροσβέστης,пожарный,4670,12.7,1.2,3.083,noun,πυροσβέστης,exact,
229,616,ο σκύλος,σκύλος,собака,4678,12.6,3.7,3.57,noun,σκύλος,exact,
112,617,το μπάνιο,μπάνιο,"ванная комната, ванна",4754,12.2,6.8,3.834,noun,μπάνιο,exact,
300,618,το φανάρι,φανάρι,светофор,4769,12.1,6.9,3.839,noun,φανάρι,exact,
210,619,ο πωλητής,πωλητής,продавец,4771,12.1,2.7,3.435,noun,πωλητής,exact,
323,620,το χιόνι,χιόνι,снег,4787,12.0,6.7,3.827,noun,χιόνι,exact,
695,621,νοικιάζω,νοικιάζω,"снимать, арендовать",4800,12.0,0.1,2.106,verb,νοικιάζω,exact,
91,622,το μενού,μενού,меню,4815,11.9,11.9,4.076,noun,μενού,exact,
283,623,το τραμ,τραμ,трамвай,4838,11.8,11.8,4.073,noun,τραμ,exact,
16,624,το ίντερνετ,ίντερνετ,интернет,4846,11.8,11.8,4.073,noun,ίντερνετ,exact,
761,625,συγχαίρω,συγχαίρω,поздравлять,4847,11.8,1.4,3.154,verb,συγχαίρω,exact,
374,626,δέκατος,δέκατος,десятый,4887,11.6,0.7,2.859,quant,δέκατος,exact,
579,627,ανακατεύω,ανακατεύω,"мешать, перемешивать",4921,11.5,0.1,2.106,verb,ανακατεύω,exact,
598,628,αφηγούμαι,αφηγούμαι,"повествовать, излагать",4922,11.5,0.1,2.106,verb,αφηγούμαι,exact,
179,629,το πιάτο,πιάτο,"тарелка, блюдо",4957,11.3,7.3,3.864,noun,πιάτο,exact,
316,630,το φρούτο,φρούτο,фрукт,4961,11.3,1.4,3.154,noun,φρούτο,exact,
588,631,απολογούμαι,απολογούμαι,"извиняться, оправдываться",4999,11.2,0.4,2.628,verb,απολογούμαι,exact,
232,632,το σούπερμάρκετ,σούπερμάρκετ,супермаркет,5029,11.1,11.1,4.046,noun,σουπερμάρκετ,exact_accentless,
654,633,θεραπεύω,θεραπεύω,"лечить, излечивать",5071,10.9,0.0,1.327,verb,θεραπεύω,exact,
41,634,η κιθάρα,κιθάρα,гитара,5112,10.7,7.5,3.876,noun,κιθάρα,exact,
336,635,το ψυγείο,ψυγείο,холодильник,5115,10.7,6.2,3.793,noun,ψυγείο,exact,
713,636,παραπονιέμαι,παραπονιέμαι,"жаловаться, сетовать",5141,10.7,0.4,2.628,verb,παραπονιέμαι,exact,
694,637,νοιάζομαι,νοιάζομαι,"заботиться, беспокоиться",5165,10.6,0.3,2.504,verb,νοιάζομαι,exact,
687,638,μετακομίζω,μετακομίζω,переезжать,5171,10.6,0.0,1.327,verb,μετακομίζω,exact,
759,639,στρίβω,στρίβω,поворачивать,5289,10.1,0.2,2.327,verb,στρίβω,exact,
278,640,η τουαλέτα,τουαλέτα,туалет,5324,10.0,4.1,3.615,noun,τουαλέτα,exact,
110,641,το μπαλκόνι,μπαλκόνι,балкон,5351,9.9,6.0,3.779,noun,μπαλκόνι,exact,
304,642,το φεγγάρι,φεγγάρι,луна,5420,9.7,6.9,3.839,noun,φεγγάρι,exact,
725,643,πλένω,πλένω,мыть,5450,9.6,0.3,2.504,verb,πλένω,exact,
114,644,η μπίρα,μπίρα,пиво,5536,9.3,4.9,3.691,noun,μπίρα,exact,
314,645,ο φούρνος,φούρνος,"печь, духовка; пекарня",5546,9.3,1.2,3.083,noun,φούρνος,exact,
413,646,ισόγειος,ισόγειος,"первый этаж, партер",5574,9.2,0.1,2.106,adj,ισόγειος,exact,
259,647,η ταβέρνα,ταβέρνα,таверна,5603,9.1,5.1,3.709,noun,ταβέρνα,exact,
728,648,ποντάρω,ποντάρω,"ставить (на что-то), делать ставку",5748,8.7,0.2,2.327,verb,ποντάρω,exact,
129,649,η νύφη,νύφη,невеста,5888,8.3,5.6,3.749,noun,νύφη,exact,
308,650,το φιλί,φιλί,поцелуй,5932,8.2,5.0,3.7,noun,φιλί,exact,
288,651,η τσάντα,τσάντα,сумка,5940,8.2,6.0,3.779,noun,τσάντα,exact,
97,652,τα μετρητά,μετρητά,наличные деньги,6069,7.8,5.3,3.725,noun,μετρητά,exact,
160,653,ο παραλήπτης,παραλήπτης,получатель,6129,7.7,2.4,3.384,noun,παραλήπτης,exact,
594,654,αρρωσταίνω,αρρωσταίνω,"болеть, заболевать",6204,7.5,0.2,2.327,verb,αρρωσταίνω,exact,
68,655,το λαχανικό,λαχανικό,овощ,6222,7.4,0.1,2.106,noun,λαχανικό,exact,
290,656,το τυρί,τυρί,сыр,6248,7.3,4.1,3.615,noun,τυρί,exact,
287,657,το τσάι,τσάι,чай,6300,7.2,6.4,3.807,noun,τσάι,exact,
141,658,η ομπρέλα,ομπρέλα,зонт,6348,7.1,5.1,3.709,noun,ομπρέλα,exact,
332,659,ο χωρισμός,χωρισμός,"развод, разлука",6364,7.1,2.2,3.344,noun,χωρισμός,exact,
681,660,μαγειρεύω,μαγειρεύω,готовить (еду),6369,7.1,0.2,2.327,verb,μαγειρεύω,exact,
363,661,βιογραφικός,βιογραφικός,биографический,6388,7.1,0.0,1.327,adj,βιογραφικός,exact,
607,662,βράζω,βράζω,"кипеть, варить",6403,7.0,0.1,2.106,verb,βράζω,exact,
804,663,ψήνω,ψήνω,"жарить, запекать",6637,6.6,0.1,2.106,verb,ψήνω,exact,
243,664,το στομάχι,στομάχι,желудок,6652,6.6,6.1,3.787,noun,στομάχι,exact,
302,665,το φαρμακείο,φαρμακείο,аптека,6670,6.6,2.2,3.344,noun,φαρμακείο,exact,
13,666,ο θυμός,θυμός,"гнев, злость",6750,6.4,1.2,3.083,noun,θυμός,exact,
218,667,η σακούλα,σακούλα,"пакет, сумка",6819,6.3,3.1,3.495,noun,σακούλα,exact,
55,668,το κοτόπουλο,κοτόπουλο,курица,6836,6.3,1.9,3.282,noun,κοτόπουλο,exact,
753,669,σκουπίζω,σκουπίζω,"подметать, вытирать",6947,6.1,0.2,2.327,verb,σκουπίζω,exact,
125,670,ο νονός,νονός,крестный отец,7099,5.8,1.6,3.208,noun,νονός,exact,
329,671,ο χυμός,χυμός,сок,7101,5.8,0.8,2.919,noun,χυμός,exact,
90,672,το μέλι,μέλι,мёд,7365,5.4,4.8,3.683,noun,μέλι,exact,
714,673,παρκάρω,παρκάρω,парковаться,7459,5.3,0.2,2.327,verb,παρκάρω,exact,
474,674,συμπαθητικός,συμπαθητικός,"симпатичный, приятный",7728,5.0,0.4,2.628,adj,συμπαθητικός,exact,
805,675,ψωνίζω,ψωνίζω,делать покупки,7752,4.9,0.1,2.106,verb,ψωνίζω,exact,
36,676,η καφετέρια,καφετέρια,"кафетерий, кофейня",7783,4.9,2.3,3.365,noun,καφετέρια,exact,
802,677,ψάλλω,ψάλλω,"петь (церковные песни), воспевать",7901,4.7,0.1,2.106,verb,ψάλλω,exact,
222,678,το σεντόνι,σεντόνι,простыня,7922,4.7,2.1,3.327,noun,σεντόνι,exact,
215,679,το ρύζι,ρύζι,рис,7988,4.6,3.1,3.495,noun,ρύζι,exact,
756,680,στάζω,στάζω,капать,8359,4.2,0.0,1.327,verb,στάζω,exact,
148,681,το παγωτό,παγωτό,мороженое,8449,4.1,1.4,3.154,noun,παγωτό,exact,
347,682,αλμυρός,αλμυρός,солёный,8575,4.0,0.7,2.859,adj,αλμυρός,exact,
187,683,το πλυντήριο,πλυντήριο,стиральная машина,8618,4.0,1.7,3.236,noun,πλυντήριο,exact,
362,684,βαρετός,βαρετός,скучный,8790,3.8,0.3,2.504,adj,βαρετός,exact,
230,685,η σοκολάτα,σοκολάτα,шоколад,8830,3.8,2.0,3.305,noun,σοκολάτα,exact,
269,686,το τετράδιο,τετράδιο,тетрадь,8946,3.7,1.1,3.052,noun,τετράδιο,exact,
280,687,η τούρτα,τούρτα,торт,9415,3.3,2.7,3.435,noun,τούρτα,exact,
435,688,μαγειρικός,μαγειρικός,кулинарный,9758,3.1,0.0,1.327,adj,μαγειρικός,exact,
47,689,η κολύμβηση,κολύμβηση,плавание,9927,3.0,1.5,3.185,noun,κολύμβηση,exact,
58,690,ο κουμπάρος,κουμπάρος,"кум, крёстный отец",9928,3.0,1.0,3.009,noun,κουμπάρος,exact,
231,691,η σούπα,σούπα,суп,10012,2.9,2.1,3.327,noun,σούπα,exact,
128,692,η ντουλάπα,ντουλάπα,шкаф,10070,2.9,2.1,3.327,noun,ντουλάπα,exact,
126,693,η νοσηλεύτρια,νοσηλεύτρια,медсестра,10330,2.8,0.8,2.919,noun,νοσηλεύτρια,exact,
30,694,το κάστανο,κάστανο,каштан,10399,2.7,0.1,2.106,noun,κάστανο,exact,
800,695,χτενίζω,χτενίζω,расчёсывать,10413,2.7,0.0,1.327,verb,χτενίζω,exact,
773,696,συσκευάζω,συσκευάζω,"упаковывать, собирать чемодан",10470,2.7,0.0,1.327,verb,συσκευάζω,exact,
224,697,ο σερβιτόρος,σερβιτόρος,официант,10488,2.7,0.9,2.961,noun,σερβιτόρος,exact,
219,698,η σαλάτα,σαλάτα,салат,10583,2.6,1.8,3.262,noun,σαλάτα,exact,
448,699,νόστιμος,νόστιμος,вкусный,10637,2.6,0.1,2.106,adj,νόστιμος,exact,
106,700,η μονοκατοικία,μονοκατοικία,частный дом,10734,2.6,1.4,3.154,noun,μονοκατοικία,exact,
